customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,online_order,list_price,order_status_Approved,order_status_Cancelled,brand_Giant Bicycles,brand_Norco Bicycles,brand_OHM Cycles,brand_Solex,brand_Trek Bicycles,brand_WeareA2B,product_line_Mountain,product_line_Road,product_line_Standard,product_line_Touring,offline_order,recency,top_customer,age
96,Male,33.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,15.0,6 Heffernan Center,2125.0,New South Wales,Australia,11.0,2.0,3874.84,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,912.5823481728937,0.0,51.0
97,Male,16.0,Community Outreach Specialist,Financial Services,Mass Customer,N,Yes,10.0,6088 Roxbury Hill,2766.0,New South Wales,Australia,8.0,5.0,8895.95,8.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,3.0,944.5823481728937,0.0,40.0
98,Female,19.0,Safety Technician IV,Health,Mass Customer,N,No,7.0,105 Shelley Alley,2209.0,New South Wales,Australia,10.0,2.0,6180.05,5.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,964.5823481728937,0.0,64.0
99,Male,97.0,VP Accounting,Financial Services,Mass Customer,N,No,3.0,079 Merry Park,2160.0,New South Wales,Australia,9.0,5.0,8279.06,9.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0,7.0,0.0,4.0,844.5823481728935,1.0,21.0
100,Male,80.0,General Manager,Financial Services,Mass Customer,N,Yes,4.0,8722 Summit Alley,2065.0,New South Wales,Australia,12.0,2.0,2748.2,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,853.5823481728935,0.0,51.0
101,Male,83.0,Nurse Practicioner,Manufacturing,High Net Worth,N,No,11.0,9554 Artisan Pass,2150.0,New South Wales,Australia,10.0,3.0,4309.82,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,850.5823481728935,0.0,44.0
102,Male,51.0,Quality Control Specialist,Manufacturing,Affluent Customer,N,No,16.0,55850 Butterfield Road,2168.0,New South Wales,Australia,9.0,4.0,6659.219999999998,7.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,6.0,0.0,3.0,884.5823481728935,0.0,63.0
103,Female,49.0,Product Engineer,Financial Services,Affluent Customer,N,Yes,4.0,68 Little Fleur Crossing,2046.0,New South Wales,Australia,12.0,3.0,4909.84,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,891.5823481728935,0.0,23.0
104,Female,40.0,Automation Specialist II,Health,Mass Customer,N,Yes,9.0,85688 New Castle Crossing,4171.0,QLD,Australia,10.0,3.0,8985.640000000001,9.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,0.0,6.0,906.5823481728937,0.0,41.0
105,Female,25.0,Recruiting Manager,Manufacturing,Mass Customer,N,No,1.0,8611 Loomis Lane,2155.0,New South Wales,Australia,10.0,2.0,6234.35,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,931.5823481728937,0.0,18.0
106,Male,54.0,Software Test Engineer III,Health,High Net Worth,N,Yes,18.0,7909 Pierstorff Crossing,2517.0,New South Wales,Australia,9.0,2.0,2906.16,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,843.5823481728935,0.0,53.0
107,Female,97.0,Nurse Practicioner,Financial Services,Mass Customer,N,Yes,9.0,01 Muir Parkway,2096.0,New South Wales,Australia,12.0,2.0,3345.100000000001,4.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,923.5823481728937,0.0,29.0
108,Female,4.0,,,High Net Worth,N,No,3.0,0410 Division Junction,2750.0,New South Wales,Australia,8.0,2.0,3556.66,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,852.5823481728935,0.0,26.0
109,Male,16.0,Marketing Assistant,,Affluent Customer,N,Yes,4.0,41 Service Lane,2217.0,New South Wales,Australia,11.0,6.0,10661.51,10.0,0.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,3.0,6.0,1.0,4.0,850.5823481728935,1.0,41.0
110,Male,23.0,,Financial Services,Affluent Customer,N,No,1.0,5 Moose Road,3977.0,VIC,Australia,8.0,4.0,7788.71,7.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,5.0,0.0,3.0,856.5823481728935,0.0,19.0
111,Female,65.0,Analyst Programmer,,Mass Customer,N,No,2.0,7342 Fieldstone Junction,2093.0,New South Wales,Australia,12.0,2.0,4873.06,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,989.5823481728937,0.0,26.0
112,Female,88.0,Marketing Manager,Retail,High Net Worth,N,No,12.0,0 David Terrace,3204.0,VIC,Australia,11.0,4.0,9059.89,6.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,2.0,889.5823481728935,0.0,44.0
113,Male,67.0,Staff Scientist,,Mass Customer,N,No,20.0,15239 Northwestern Point,4300.0,QLD,Australia,4.0,3.0,5412.969999999998,5.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,1017.5823481728937,0.0,63.0
114,Female,10.0,Teacher,Entertainment,Affluent Customer,N,No,8.0,60 Oneill Street,2170.0,New South Wales,Australia,9.0,1.0,3233.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,912.5823481728937,0.0,34.0
115,Male,77.0,Account Executive,Health,Mass Customer,N,No,18.0,8194 Sachtjen Drive,3844.0,VIC,Australia,1.0,5.0,8398.18,8.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,5.0,1.0,3.0,856.5823481728935,1.0,38.0
116,Male,49.0,Assistant Professor,Manufacturing,Affluent Customer,N,Yes,2.0,0349 Farmco Terrace,2168.0,New South Wales,Australia,8.0,4.0,5663.920000000001,8.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,6.0,1.0,4.0,854.5823481728935,0.0,21.0
117,Female,75.0,Marketing Manager,Manufacturing,Mass Customer,N,No,15.0,185 Pennsylvania Way,4226.0,QLD,Australia,6.0,7.0,12856.83,10.0,0.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,1.0,8.0,1.0,3.0,847.5823481728935,1.0,38.0
118,Male,43.0,Budget/Accounting Analyst IV,,High Net Worth,N,No,19.0,432 Longview Circle,3192.0,VIC,Australia,10.0,3.0,5319.51,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,911.5823481728937,0.0,60.0
119,Male,9.0,Associate Professor,,High Net Worth,N,Yes,9.0,5814 Bunker Hill Street,3070.0,VIC,Australia,7.0,2.0,5217.66,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,872.5823481728935,0.0,38.0
120,Male,80.0,Legal Assistant,Financial Services,High Net Worth,N,Yes,4.0,7 Carberry Crossing,2485.0,New South Wales,Australia,2.0,3.0,3118.34,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,971.5823481728937,0.0,41.0
121,Male,82.0,Graphic Designer,Manufacturing,Mass Customer,N,No,15.0,53 Talisman Trail,2097.0,New South Wales,Australia,9.0,1.0,4327.440000000001,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,953.5823481728937,0.0,62.0
122,Male,87.0,Quality Control Specialist,Financial Services,Mass Customer,N,Yes,12.0,5 Prairie Rose Road,4817.0,QLD,Australia,2.0,3.0,6533.39,5.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,850.5823481728935,0.0,41.0
123,Female,85.0,Analyst Programmer,Financial Services,High Net Worth,N,No,15.0,84 Florence Parkway,2516.0,New South Wales,Australia,8.0,2.0,5337.790000000001,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,1033.5823481728937,0.0,31.0
124,Female,27.0,Administrative Assistant II,Health,High Net Worth,N,Yes,5.0,739 Elmside Way,3074.0,VIC,Australia,8.0,3.0,8272.15,7.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,4.0,0.0,4.0,844.5823481728935,0.0,24.0
125,Female,94.0,Computer Systems Analyst II,Property,Mass Customer,N,No,16.0,684 Northport Circle,2213.0,New South Wales,Australia,10.0,6.0,7107.32,9.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,10.0,0.0,4.0,925.5823481728937,0.0,60.0
126,Male,53.0,Administrative Officer,Health,Mass Customer,N,Yes,3.0,8 Hagan Hill,4508.0,QLD,Australia,4.0,0.0,3448.12,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,853.5823481728935,0.0,27.0
127,Female,81.0,Compensation Analyst,Financial Services,Mass Customer,N,No,19.0,0 Pearson Crossing,4405.0,QLD,Australia,1.0,8.0,9949.62,10.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,3.0,7.0,0.0,2.0,865.5823481728935,0.0,45.0
128,Male,73.0,Systems Administrator III,Property,Mass Customer,N,Yes,12.0,10918 Merry Way,2452.0,New South Wales,Australia,5.0,3.0,3679.75,4.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,979.5823481728937,0.0,42.0
129,Male,64.0,Financial Advisor,Financial Services,High Net Worth,N,Yes,19.0,97 Coolidge Trail,2142.0,New South Wales,Australia,9.0,3.0,4090.48,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1020.5823481728937,0.0,34.0
130,Male,32.0,Chemical Engineer,Manufacturing,Mass Customer,N,No,1.0,58 Helena Hill,2205.0,New South Wales,Australia,7.0,1.0,3340.42,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,918.5823481728937,0.0,22.0
131,Female,57.0,Administrative Officer,Retail,High Net Worth,N,No,8.0,352 Forster Place,4132.0,QLD,Australia,3.0,4.0,8745.28,6.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,2.0,1047.5823481728937,0.0,55.0
132,Female,5.0,Web Designer I,Manufacturing,Mass Customer,N,Yes,9.0,12306 Lawn Street,2145.0,New South Wales,Australia,8.0,4.0,7365.93,6.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,849.5823481728935,0.0,56.0
133,Male,12.0,VP Accounting,Financial Services,Mass Customer,N,Yes,16.0,19392 7th Trail,4744.0,QLD,Australia,1.0,4.0,3164.55,5.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,868.5823481728935,0.0,42.0
134,Female,34.0,Legal Assistant,Telecommunications,Affluent Customer,N,Yes,5.0,1605 Northfield Junction,2158.0,New South Wales,Australia,11.0,1.0,7170.95,6.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,5.0,856.5823481728935,0.0,22.0
135,Female,18.0,Internal Auditor,IT,Mass Customer,N,No,3.0,9674 Graceland Junction,3201.0,VIC,Australia,6.0,2.0,6860.460000000001,6.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,5.0,0.0,5.0,957.5823481728937,0.0,45.0
136,Male,46.0,Senior Developer,Manufacturing,High Net Worth,N,Yes,7.0,638 Thackeray Junction,4178.0,QLD,Australia,3.0,6.0,9406.85,8.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,2.0,862.5823481728935,0.0,46.0
137,Male,27.0,Office Assistant II,Property,High Net Worth,N,No,10.0,869 Forster Circle,2112.0,New South Wales,Australia,10.0,3.0,3507.05,5.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,869.5823481728935,0.0,32.0
138,Male,5.0,Recruiter,Financial Services,Affluent Customer,N,Yes,13.0,0 Golden Leaf Crossing,2033.0,New South Wales,Australia,9.0,4.0,4927.3499999999985,7.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,4.0,2.0,3.0,906.5823481728937,0.0,34.0
139,Male,1.0,Operator,Telecommunications,Affluent Customer,N,No,4.0,215 Lindbergh Trail,4401.0,QLD,Australia,1.0,7.0,10638.89,9.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,7.0,1.0,2.0,868.5823481728935,0.0,55.0
140,Male,9.0,Programmer Analyst III,Manufacturing,Mass Customer,N,No,2.0,829 Washington Crossing,3186.0,VIC,Australia,9.0,4.0,7649.339999999998,6.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,5.0,0.0,2.0,845.5823481728935,0.0,25.0
141,Male,67.0,Teacher,Financial Services,High Net Worth,N,Yes,10.0,585 Loomis Court,2097.0,New South Wales,Australia,11.0,2.0,4053.9800000000014,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1001.5823481728937,0.0,65.0
142,Male,57.0,Quality Engineer,Health,Affluent Customer,N,No,17.0,68063 Blue Bill Park Center,3058.0,VIC,Australia,9.0,6.0,12474.740000000002,11.0,0.0,4.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,10.0,0.0,5.0,846.5823481728935,1.0,52.0
143,Male,19.0,Operator,Argiculture,Mass Customer,N,Yes,11.0,15673 Farmco Point,4017.0,QLD,Australia,6.0,2.0,4689.21,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,855.5823481728935,0.0,62.0
144,U,71.0,Environmental Tech,IT,Mass Customer,N,No,,22 Oxford Junction,2315.0,New South Wales,Australia,3.0,5.0,8961.14,8.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,3.0,848.5823481728935,1.0,42.0
145,Male,33.0,Account Executive,Financial Services,Mass Customer,N,No,4.0,7245 Cottonwood Center,2285.0,New South Wales,Australia,5.0,1.0,8149.189999999999,7.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,6.0,0.0,6.0,870.5823481728935,0.0,22.0
146,Male,34.0,Quality Control Specialist,Manufacturing,Mass Customer,N,No,8.0,20382 Spohn Alley,2219.0,New South Wales,Australia,11.0,1.0,1973.29,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1036.5823481728937,0.0,35.0
147,Female,32.0,Analog Circuit Design manager,Health,Mass Customer,N,Yes,10.0,12375 Cambridge Pass,2065.0,New South Wales,Australia,11.0,1.0,8079.089999999998,6.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,4.0,1.0,5.0,876.5823481728935,0.0,46.0
148,Female,69.0,Programmer Analyst III,,Mass Customer,N,Yes,5.0,03 Granby Parkway,3216.0,VIC,Australia,8.0,3.0,5808.83,5.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,885.5823481728935,0.0,38.0
149,Female,41.0,Research Nurse,Health,Mass Customer,N,Yes,1.0,939 Coleman Pass,4509.0,QLD,Australia,7.0,2.0,7091.73,5.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,4.0,860.5823481728935,0.0,25.0
150,Male,6.0,Cost Accountant,Financial Services,Affluent Customer,N,No,17.0,69914 Bowman Place,2330.0,NSW,Australia,7.0,1.0,3630.96,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,917.5823481728937,0.0,36.0
151,Male,36.0,Marketing Manager,Manufacturing,Mass Customer,N,Yes,13.0,34457 Springview Street,2759.0,NSW,Australia,9.0,6.0,13047.54,8.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,7.0,1.0,2.0,842.5823481728935,1.0,55.0
152,Female,5.0,Compensation Analyst,Financial Services,Mass Customer,N,No,16.0,992 Old Shore Trail,2069.0,NSW,Australia,12.0,2.0,2941.37,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1000.5823481728937,0.0,39.0
153,Female,73.0,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,12.0,453 Sheridan Street,2747.0,NSW,Australia,8.0,4.0,7808.16,7.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,5.0,0.0,3.0,906.5823481728937,0.0,42.0
154,Female,90.0,Junior Executive,,Mass Customer,N,No,11.0,8 Mccormick Crossing,2227.0,NSW,Australia,8.0,4.0,3558.3100000000004,6.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,2.0,865.5823481728935,0.0,62.0
155,Male,4.0,Quality Engineer,Manufacturing,Mass Customer,N,No,10.0,63344 Holmberg Crossing,2025.0,NSW,Australia,10.0,1.0,4008.51,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,850.5823481728935,0.0,34.0
156,Female,23.0,Cost Accountant,Financial Services,Mass Customer,N,Yes,11.0,9 Huxley Circle,3191.0,VIC,Australia,11.0,3.0,4831.579999999999,5.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,858.5823481728935,0.0,40.0
157,Male,97.0,Financial Advisor,Financial Services,Affluent Customer,N,No,16.0,0 Hazelcrest Road,3025.0,VIC,Australia,8.0,2.0,2541.39,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,977.5823481728937,0.0,45.0
158,Male,99.0,Internal Auditor,,Affluent Customer,N,No,5.0,2 Continental Plaza,2263.0,NSW,Australia,6.0,5.0,7221.049999999998,6.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,5.0,0.0,1.0,907.5823481728937,0.0,35.0
159,Male,90.0,Research Nurse,Health,Affluent Customer,N,No,13.0,80 Duke Terrace,2233.0,NSW,Australia,10.0,4.0,6016.3200000000015,6.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,908.5823481728937,0.0,32.0
160,Male,5.0,Registered Nurse,Health,Mass Customer,N,No,18.0,860 Hintze Lane,2154.0,NSW,Australia,11.0,1.0,3024.58,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,935.5823481728937,0.0,55.0
161,Male,49.0,,,Mass Customer,N,No,16.0,3723 Bunker Hill Circle,2065.0,NSW,Australia,10.0,0.0,1148.64,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1001.5823481728937,0.0,44.0
162,Male,90.0,Nurse Practicioner,IT,Mass Customer,N,No,15.0,5 Corry Court,2119.0,NSW,Australia,10.0,2.0,3317.47,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,940.5823481728937,0.0,40.0
163,Female,58.0,Librarian,Entertainment,High Net Worth,N,Yes,14.0,65105 Sommers Pass,3016.0,VIC,Australia,10.0,0.0,3089.24,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,956.5823481728937,0.0,43.0
164,Female,55.0,Senior Editor,Retail,Affluent Customer,N,Yes,1.0,2054 Sommers Pass,4113.0,QLD,Australia,4.0,2.0,2583.85,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1040.5823481728937,0.0,20.0
165,Male,61.0,Administrative Officer,Argiculture,Mass Customer,N,Yes,12.0,22371 Miller Trail,2032.0,NSW,Australia,10.0,5.0,9893.75,9.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,7.0,0.0,4.0,850.5823481728935,1.0,36.0
166,Male,54.0,Structural Analysis Engineer,Manufacturing,Affluent Customer,N,No,6.0,35807 Oneill Way,4300.0,QLD,Australia,4.0,2.0,9737.72,8.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,905.5823481728937,0.0,64.0
167,Female,95.0,,Health,High Net Worth,N,Yes,17.0,75612 Clarendon Junction,4352.0,QLD,Australia,6.0,3.0,9888.61,9.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,8.0,0.0,6.0,856.5823481728935,1.0,50.0
168,U,8.0,General Manager,IT,Affluent Customer,N,Yes,,16 Golf View Center,3020.0,VIC,Australia,6.0,4.0,10135.249999999998,9.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,7.0,0.0,5.0,978.5823481728937,0.0,42.0
169,Male,20.0,Data Coordiator,Telecommunications,High Net Worth,N,Yes,5.0,93 Iowa Junction,2116.0,NSW,Australia,9.0,3.0,2065.08,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,903.5823481728937,0.0,62.0
170,Male,80.0,Pharmacist,Health,High Net Worth,N,No,21.0,48 Cascade Terrace,3057.0,VIC,Australia,8.0,4.0,4254.31,3.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,942.5823481728937,0.0,44.0
171,Female,62.0,Assistant Manager,Manufacturing,Mass Customer,N,No,10.0,13950 Jackson Avenue,2099.0,NSW,Australia,11.0,9.0,9865.38,9.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,860.5823481728935,0.0,49.0
172,Male,54.0,Editor,Manufacturing,Affluent Customer,N,Yes,6.0,35386 Mockingbird Road,3749.0,VIC,Australia,4.0,4.0,10150.139999999998,8.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,8.0,0.0,4.0,853.5823481728935,1.0,31.0
173,Female,99.0,General Manager,Health,Affluent Customer,N,No,1.0,2 Randy Point,2766.0,NSW,Australia,8.0,3.0,14061.479999999998,9.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,6.0,857.5823481728935,1.0,23.0
174,Female,93.0,Food Chemist,Health,Mass Customer,N,No,12.0,6898 Redwing Park,2148.0,NSW,Australia,9.0,2.0,12893.570000000003,10.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,7.0,1.0,8.0,853.5823481728935,1.0,30.0
175,Male,36.0,Quality Engineer,Manufacturing,Affluent Customer,N,No,5.0,52273 Bay Place,3145.0,VIC,Australia,11.0,2.0,6008.03,5.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,3.0,906.5823481728937,0.0,44.0
176,Male,39.0,Accountant I,Property,Mass Customer,N,No,10.0,272 Montana Avenue,2021.0,NSW,Australia,8.0,2.0,6733.15,5.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,864.5823481728935,0.0,28.0
177,Female,25.0,Professor,Financial Services,High Net Worth,N,No,4.0,82520 Mifflin Drive,2333.0,NSW,Australia,5.0,6.0,11826.34,11.0,1.0,2.0,3.0,0.0,2.0,3.0,2.0,1.0,6.0,4.0,1.0,6.0,879.5823481728935,0.0,30.0
178,Male,2.0,,,Affluent Customer,N,No,8.0,8 Dixon Parkway,2783.0,NSW,Australia,7.0,2.0,3504.09,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,874.5823481728935,0.0,53.0
179,Male,23.0,Environmental Tech,Manufacturing,High Net Worth,N,Yes,6.0,4 Dayton Terrace,2280.0,NSW,Australia,9.0,3.0,3168.84,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,882.5823481728935,0.0,53.0
180,Female,16.0,Web Designer III,Argiculture,Affluent Customer,N,No,14.0,216 Barnett Junction,4120.0,QLD,Australia,8.0,4.0,7970.57,7.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,853.5823481728935,0.0,48.0
181,Female,49.0,Senior Editor,Manufacturing,Mass Customer,N,No,9.0,8256 Annamark Court,3638.0,VIC,Australia,1.0,2.0,5663.9000000000015,6.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,4.0,892.5823481728935,0.0,37.0
182,Male,99.0,Sales Associate,Financial Services,Affluent Customer,N,Yes,7.0,83012 Dapin Lane,4300.0,QLD,Australia,4.0,3.0,9279.01,7.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,4.0,855.5823481728935,0.0,27.0
183,Female,7.0,Geologist III,Retail,Affluent Customer,N,No,3.0,8 Haas Park,2074.0,NSW,Australia,10.0,2.0,5947.98,6.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,0.0,4.0,944.5823481728937,0.0,22.0
184,Male,40.0,Marketing Manager,Manufacturing,High Net Worth,N,Yes,7.0,50 Meadow Ridge Way,2880.0,NSW,Australia,1.0,0.0,3734.88,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,874.5823481728935,0.0,48.0
185,Male,80.0,,Property,Mass Customer,N,Yes,13.0,3567 Northfield Lane,2430.0,NSW,Australia,5.0,5.0,9254.28,7.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,6.0,0.0,2.0,850.5823481728935,0.0,40.0
186,Female,46.0,Software Test Engineer I,Financial Services,Mass Customer,N,No,3.0,0059 Brentwood Road,4560.0,QLD,Australia,7.0,3.0,5550.85,6.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,3.0,865.5823481728935,0.0,45.0
187,Male,97.0,Structural Engineer,,Mass Customer,N,No,11.0,0274 Oneill Alley,2088.0,NSW,Australia,10.0,4.0,6898.790000000001,7.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,5.0,0.0,3.0,856.5823481728935,0.0,66.0
188,Female,54.0,Safety Technician II,Property,High Net Worth,N,Yes,13.0,4179 Carioca Terrace,2220.0,NSW,Australia,11.0,3.0,5126.07,6.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,857.5823481728935,0.0,44.0
189,Male,73.0,Safety Technician I,Financial Services,Affluent Customer,N,No,10.0,59265 Sullivan Junction,3031.0,VIC,Australia,4.0,1.0,8633.689999999999,5.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,4.0,845.5823481728935,0.0,38.0
190,Female,42.0,Registered Nurse,Health,Affluent Customer,N,No,10.0,7 Warbler Point,2250.0,NSW,Australia,9.0,2.0,3083.07,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,871.5823481728935,0.0,41.0
191,Male,22.0,Help Desk Operator,,Affluent Customer,N,Yes,6.0,3 Buell Park,2261.0,NSW,Australia,7.0,0.0,1065.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,947.5823481728937,0.0,60.0
